AccX,AccY,AccZ,GyroX,GyroY,GyroZ
506.00,79.00,-4425.00,-45.00,-862.00,-75.00
469.00,113.00,-4448.00,-107.00,-891.00,-96.00
386.00,130.00,-4434.00,-316.00,-876.00,-130.00
342.00,113.00,-4331.00,-569.00,-929.00,-107.00
395.00,89.00,-4286.00,-650.00,-1134.00,-82.00
430.00,48.00,-4255.00,-771.00,-1294.00,-62.00
464.00,-35.00,-4343.00,-675.00,-1341.00,-17.00
540.00,-51.00,-4449.00,-439.00,-1213.00,4.00
579.00,-106.00,-4501.00,-361.00,-990.00,-43.00
588.00,-103.00,-4548.00,-186.00,-668.00,-131.00
547.00,-41.00,-4596.00,58.00,-301.00,-181.00
501.00,-15.00,-4493.00,213.00,19.00,-168.00
404.00,83.00,-4409.00,337.00,173.00,-128.00
333.00,131.00,-4365.00,440.00,156.00,-93.00
304.00,80.00,-4242.00,352.00,-2.00,-114.00
343.00,117.00,-4243.00,130.00,-209.00,-130.00
331.00,106.00,-4264.00,31.00,-384.00,-96.00
331.00,72.00,-4269.00,21.00,-487.00,-79.00
310.00,32.00,-4351.00,103.00,-535.00,-108.00
320.00,42.00,-4384.00,180.00,-550.00,-176.00
409.00,46.00,-4337.00,178.00,-587.00,-203.00
419.00,57.00,-4371.00,256.00,-638.00,-168.00
462.00,81.00,-4427.00,222.00,-616.00,-117.00
385.00,60.00,-4529.00,443.00,-597.00,-119.00
350.00,68.00,-4530.00,391.00,-535.00,-135.00
362.00,70.00,-4542.00,459.00,-461.00,-153.00
260.00,110.00,-4479.00,384.00,-459.00,-206.00
300.00,101.00,-4464.00,197.00,-534.00,-253.00
333.00,53.00,-4508.00,239.00,-608.00,-323.00
328.00,50.00,-4512.00,174.00,-599.00,-364.00
325.00,20.00,-4517.00,212.00,-576.00,-398.00
286.00,44.00,-4531.00,492.00,-539.00,-416.00
291.00,146.00,-4543.00,455.00,-422.00,-378.00
553.00,204.00,-4514.00,344.00,-273.00,-180.00
244.00,97.00,-4485.00,395.00,-168.00,-11.00
163.00,31.00,-4411.00,185.00,-179.00,-73.00
276.00,39.00,-4366.00,144.00,-374.00,-153.00
337.00,41.00,-4427.00,52.00,-431.00,-111.00
303.00,52.00,-4451.00,20.00,-455.00,-105.00
285.00,9.00,-4550.00,142.00,-487.00,-173.00
263.00,48.00,-4579.00,197.00,-442.00,-214.00
280.00,-9.00,-4557.00,309.00,-359.00,-212.00
319.00,-44.00,-4536.00,774.00,-261.00,-251.00
265.00,-17.00,-4452.00,637.00,-173.00,-307.00
262.00,-45.00,-4411.00,881.00,-223.00,-351.00
279.00,16.00,-4393.00,937.00,-368.00,-392.00
278.00,12.00,-4390.00,907.00,-523.00,-397.00
295.00,-3.00,-4453.00,871.00,-583.00,-404.00
249.00,-30.00,-4514.00,683.00,-547.00,-474.00
233.00,4.00,-4511.00,664.00,-516.00,-493.00
263.00,50.00,-4521.00,687.00,-463.00,-462.00
256.00,109.00,-4426.00,589.00,-421.00,-324.00
258.00,69.00,-4430.00,576.00,-423.00,-173.00
156.00,-44.00,-4464.00,974.00,-502.00,-80.00
170.00,-45.00,-4453.00,1019.00,-574.00,-157.00
153.00,-41.00,-4443.00,800.00,-634.00,-273.00
140.00,-13.00,-4473.00,1096.00,-644.00,-265.00
130.00,10.00,-4498.00,1434.00,-651.00,-167.00
158.00,58.00,-4458.00,1672.00,-740.00,11.00
143.00,7.00,-4494.00,2165.00,-965.00,198.00
80.00,-182.00,-4457.00,2997.00,-1243.00,315.00
83.00,-207.00,-4454.00,4214.00,-1448.00,337.00
48.00,-258.00,-4306.00,4454.00,-1495.00,308.00
132.00,-394.00,-4312.00,4503.00,-1522.00,259.00
59.00,-507.00,-4374.00,5102.00,-1565.00,211.00
114.00,-490.00,-4541.00,5739.00,-1427.00,112.00
153.00,-524.00,-4580.00,5777.00,-1097.00,38.00
32.00,-468.00,-4661.00,6067.00,-724.00,9.00
154.00,-433.00,-4657.00,5721.00,-132.00,66.00
124.00,-519.00,-4566.00,5626.00,365.00,168.00
131.00,-648.00,-4404.00,5700.00,658.00,267.00
172.00,-753.00,-4247.00,5907.00,693.00,286.00
211.00,-782.00,-4210.00,5786.00,511.00,253.00
194.00,-984.00,-4250.00,5887.00,231.00,226.00
130.00,-1014.00,-4319.00,6819.00,158.00,201.00
49.00,-928.00,-4397.00,7286.00,257.00,166.00
83.00,-907.00,-4289.00,7455.00,452.00,256.00
-15.00,-1445.00,-3944.00,9468.00,-222.00,301.00
-40.00,-751.00,-4034.00,8313.00,-242.00,287.00
41.00,-1020.00,-4114.00,5892.00,-312.00,188.00
77.00,-1304.00,-4251.00,5905.00,-323.00,196.00
118.00,-1258.00,-4362.00,5965.00,-198.00,262.00
153.00,-1360.00,-4386.00,6089.00,121.00,274.00
134.00,-1550.00,-4367.00,6697.00,310.00,282.00
93.00,-1541.00,-4250.00,7286.00,382.00,260.00
54.00,-1542.00,-4091.00,7180.00,339.00,234.00
80.00,-1514.00,-3924.00,6330.00,267.00,227.00
85.00,-1737.00,-3924.00,6128.00,147.00,257.00
31.00,-1896.00,-3937.00,6938.00,53.00,171.00
61.00,-1965.00,-3962.00,7295.00,-7.00,1.00
86.00,-2072.00,-4009.00,7837.00,-32.00,-190.00
149.00,-2054.00,-3966.00,8002.00,-10.00,-405.00
159.00,-2085.00,-3978.00,7877.00,33.00,-515.00
108.00,-2245.00,-3936.00,8446.00,-94.00,-516.00
69.00,-2153.00,-3882.00,8499.00,-243.00,-537.00
61.00,-2234.00,-3868.00,8273.00,-362.00,-470.00
33.00,-2343.00,-3748.00,8767.00,-377.00,-384.00
84.00,-2343.00,-3648.00,9321.00,-250.00,-303.00
181.00,-2283.00,-3532.00,8882.00,-139.00,-182.00
117.00,-2385.00,-3371.00,8378.00,-185.00,0.00
24.00,-2421.00,-3270.00,8013.00,-295.00,83.00
51.00,-2446.00,-3227.00,7148.00,-427.00,100.00
142.00,-2444.00,-3202.00,5657.00,-661.00,150.00
66.00,-2646.00,-3279.00,4226.00,-975.00,195.00
77.00,-2935.00,-3378.00,4306.00,-1099.00,185.00
120.00,-2985.00,-3507.00,4723.00,-1035.00,59.00
128.00,-2881.00,-3451.00,4290.00,-834.00,-162.00
86.00,-2906.00,-3391.00,4101.00,-647.00,-285.00
24.00,-2784.00,-3333.00,3805.00,-485.00,-302.00
-11.00,-2752.00,-3232.00,3200.00,-395.00,-244.00
-11.00,-2803.00,-3183.00,3384.00,-302.00,-78.00
26.00,-2766.00,-3050.00,3252.00,-277.00,38.00
44.00,-2889.00,-3017.00,3165.00,-380.00,154.00
68.00,-3001.00,-3118.00,3056.00,-521.00,202.00
54.00,-3190.00,-3209.00,3382.00,-530.00,148.00
153.00,-3245.00,-3323.00,3154.00,-113.00,-209.00
-90.00,-3301.00,-3328.00,3213.00,240.00,-646.00
-55.00,-3275.00,-3179.00,3733.00,314.00,-902.00
86.00,-3201.00,-3112.00,4386.00,396.00,-970.00
63.00,-3241.00,-3049.00,5211.00,504.00,-956.00
25.00,-3219.00,-2928.00,6482.00,540.00,-931.00
58.00,-3053.00,-2810.00,6429.00,490.00,-953.00
105.00,-3054.00,-2704.00,5885.00,334.00,-823.00
51.00,-3192.00,-2755.00,5628.00,207.00,-613.00
167.00,-3284.00,-2702.00,5426.00,225.00,-569.00
253.00,-3282.00,-2660.00,4652.00,324.00,-646.00
224.00,-3271.00,-2638.00,3618.00,397.00,-701.00
125.00,-3198.00,-2587.00,2576.00,392.00,-691.00
44.00,-3206.00,-2563.00,1660.00,315.00,-546.00
73.00,-3207.00,-2511.00,1618.00,253.00,-288.00
134.00,-3160.00,-2460.00,1149.00,106.00,-27.00
119.00,-3359.00,-2488.00,959.00,-105.00,226.00
92.00,-3505.00,-2487.00,1520.00,-196.00,285.00
129.00,-3538.00,-2506.00,1664.00,-201.00,162.00
141.00,-3554.00,-2472.00,1966.00,-198.00,58.00
161.00,-3521.00,-2459.00,2123.00,-196.00,43.00
98.00,-3674.00,-2475.00,2431.00,-337.00,31.00
106.00,-3823.00,-2476.00,3070.00,-365.00,-132.00
81.00,-3825.00,-2534.00,3907.00,-327.00,-409.00
115.00,-3656.00,-2521.00,4233.00,-244.00,-654.00
98.00,-3524.00,-2471.00,3961.00,-242.00,-650.00
133.00,-3526.00,-2449.00,3951.00,-225.00,-453.00
141.00,-3461.00,-2404.00,3760.00,-147.00,-245.00
56.00,-3585.00,-2304.00,3578.00,-133.00,-63.00
114.00,-3805.00,-2244.00,4617.00,-91.00,3.00
148.00,-3776.00,-2128.00,5212.00,-96.00,-83.00
182.00,-3784.00,-2053.00,5490.00,-241.00,-165.00
109.00,-3788.00,-2128.00,5443.00,-349.00,-265.00
120.00,-3718.00,-2132.00,5628.00,-306.00,-251.00
95.00,-3632.00,-2140.00,5483.00,-205.00,-140.00
154.00,-3678.00,-2108.00,5082.00,-25.00,-22.00
134.00,-3743.00,-1996.00,5063.00,113.00,97.00
78.00,-3860.00,-1913.00,5076.00,126.00,116.00
88.00,-3887.00,-1795.00,4990.00,80.00,8.00
130.00,-3944.00,-1709.00,5164.00,15.00,-62.00
164.00,-3787.00,-1684.00,4878.00,-48.00,-174.00
129.00,-3775.00,-1659.00,4363.00,-85.00,-166.00
139.00,-3801.00,-1637.00,4366.00,-65.00,38.00
100.00,-3868.00,-1653.00,4538.00,-35.00,219.00
136.00,-3993.00,-1529.00,4814.00,4.00,295.00
164.00,-4095.00,-1408.00,5261.00,23.00,221.00
201.00,-4045.00,-1300.00,5433.00,-29.00,64.00
204.00,-3952.00,-1247.00,5286.00,-212.00,-23.00
212.00,-4042.00,-1211.00,4896.00,-415.00,-45.00
173.00,-4121.00,-1224.00,4850.00,-567.00,-102.00
131.00,-4087.00,-1319.00,4543.00,-621.00,-236.00
136.00,-4021.00,-1298.00,4078.00,-568.00,-337.00
182.00,-3894.00,-1271.00,3732.00,-445.00,-318.00
149.00,-3873.00,-1205.00,3207.00,-287.00,-184.00
161.00,-3927.00,-1194.00,2955.00,-113.00,-21.00
167.00,-3983.00,-1089.00,2685.00,-86.00,40.00
207.00,-3962.00,-1063.00,2240.00,-121.00,28.00
199.00,-4010.00,-1031.00,1800.00,-141.00,37.00
131.00,-3972.00,-1110.00,1355.00,-91.00,12.00
160.00,-3921.00,-1113.00,680.00,-22.00,81.00
114.00,-3987.00,-1139.00,215.00,78.00,194.00
108.00,-4062.00,-1142.00,16.00,164.00,225.00
135.00,-4100.00,-1076.00,-17.00,220.00,241.00
146.00,-4127.00,-973.00,12.00,242.00,185.00
113.00,-4148.00,-926.00,20.00,182.00,126.00
61.00,-4167.00,-866.00,255.00,36.00,23.00
96.00,-4100.00,-894.00,249.00,-116.00,-79.00
135.00,-4008.00,-925.00,323.00,-211.00,-97.00
117.00,-3967.00,-988.00,387.00,-243.00,-9.00
193.00,-3950.00,-1041.00,193.00,-199.00,52.00
210.00,-4010.00,-1057.00,-6.00,-101.00,134.00
189.00,-4099.00,-1070.00,-281.00,-72.00,129.00
154.00,-4206.00,-1070.00,-512.00,-20.00,14.00
131.00,-4143.00,-1093.00,-645.00,65.00,-113.00
107.00,-4019.00,-1031.00,-747.00,111.00,-142.00
131.00,-3930.00,-975.00,-887.00,106.00,-72.00
139.00,-3905.00,-967.00,-1003.00,100.00,65.00
112.00,-3987.00,-991.00,-841.00,98.00,178.00
129.00,-4021.00,-997.00,-1103.00,31.00,115.00
88.00,-4091.00,-1089.00,-1180.00,-26.00,98.00
63.00,-4066.00,-1149.00,-1273.00,-21.00,30.00
74.00,-3991.00,-1170.00,-1626.00,29.00,-28.00
102.00,-3996.00,-1164.00,-1892.00,82.00,14.00
163.00,-3964.00,-1198.00,-2288.00,179.00,27.00
194.00,-3975.00,-1212.00,-2662.00,270.00,29.00
104.00,-4022.00,-1189.00,-2892.00,368.00,-10.00
84.00,-4105.00,-1206.00,-2810.00,369.00,-5.00
51.00,-4111.00,-1203.00,-3013.00,278.00,-24.00
129.00,-4063.00,-1261.00,-3250.00,186.00,-31.00
138.00,-4117.00,-1287.00,-3020.00,193.00,-5.00
110.00,-4089.00,-1304.00,-2839.00,273.00,-65.00
137.00,-4081.00,-1312.00,-2632.00,282.00,-180.00
141.00,-4124.00,-1353.00,-2139.00,261.00,-263.00
75.00,-4010.00,-1344.00,-1703.00,207.00,-334.00
81.00,-3891.00,-1397.00,-1847.00,137.00,-322.00
31.00,-3866.00,-1417.00,-2012.00,27.00,-218.00
80.00,-3814.00,-1435.00,-2589.00,-48.00,-137.00
90.00,-3736.00,-1498.00,-3538.00,-124.00,-31.00
167.00,-3736.00,-1596.00,-4406.00,-97.00,166.00
171.00,-3872.00,-1624.00,-4865.00,-23.00,407.00
142.00,-4156.00,-1743.00,-4192.00,119.00,498.00
116.00,-4208.00,-1697.00,-3159.00,312.00,289.00
138.00,-4119.00,-1682.00,-3033.00,340.00,32.00
112.00,-3966.00,-1622.00,-3114.00,292.00,-132.00
147.00,-3796.00,-1572.00,-3558.00,222.00,-210.00
40.00,-3742.00,-1656.00,-3774.00,111.00,-80.00
109.00,-3808.00,-1686.00,-3352.00,31.00,60.00
90.00,-3926.00,-1759.00,-2572.00,-16.00,133.00
109.00,-3946.00,-1849.00,-1595.00,15.00,55.00
122.00,-3917.00,-1884.00,-1542.00,12.00,-149.00
94.00,-3866.00,-1918.00,-1600.00,-18.00,-284.00
122.00,-3738.00,-1899.00,-1740.00,-35.00,-350.00
135.00,-3599.00,-1899.00,-2341.00,-21.00,-360.00
126.00,-3633.00,-1982.00,-2828.00,-9.00,-242.00
155.00,-3652.00,-2009.00,-3127.00,61.00,-156.00
161.00,-3654.00,-1971.00,-3495.00,145.00,-86.00
153.00,-3737.00,-2043.00,-3768.00,127.00,-16.00
146.00,-3906.00,-2074.00,-3341.00,129.00,26.00
136.00,-3890.00,-2175.00,-2909.00,147.00,-123.00
118.00,-3818.00,-2170.00,-3136.00,175.00,-326.00
53.00,-3754.00,-2218.00,-3517.00,125.00,-429.00
127.00,-3687.00,-2243.00,-3542.00,166.00,-445.00
144.00,-3525.00,-2182.00,-3789.00,211.00,-434.00
122.00,-3468.00,-2198.00,-3999.00,148.00,-280.00
102.00,-3501.00,-2236.00,-3948.00,-10.00,-114.00
120.00,-3443.00,-2298.00,-4310.00,-151.00,-5.00
129.00,-3459.00,-2354.00,-4666.00,-265.00,105.00
166.00,-3340.00,-2474.00,-5094.00,-217.00,176.00
240.00,-3196.00,-2458.00,-6366.00,-147.00,284.00
250.00,-3145.00,-2458.00,-7452.00,-150.00,548.00
202.00,-3055.00,-2554.00,-8989.00,-299.00,811.00
78.00,-3155.00,-2709.00,-10415.00,-387.00,1098.00
1.00,-3571.00,-2926.00,-8858.00,-500.00,1292.00
83.00,-3550.00,-2939.00,-7590.00,-354.00,1044.00
100.00,-3541.00,-2975.00,-6823.00,-240.00,698.00
141.00,-3433.00,-2970.00,-5724.00,-196.00,440.00
164.00,-3257.00,-2989.00,-5239.00,-96.00,234.00
121.00,-3210.00,-3017.00,-4704.00,8.00,122.00
75.00,-3064.00,-3008.00,-4463.00,103.00,2.00
103.00,-2894.00,-2902.00,-4893.00,116.00,-56.00
108.00,-2862.00,-2845.00,-5283.00,-125.00,4.00
64.00,-2827.00,-2963.00,-5571.00,-477.00,116.00
46.00,-2828.00,-3094.00,-6015.00,-829.00,181.00
49.00,-2862.00,-3246.00,-6335.00,-1062.00,190.00
125.00,-2831.00,-3381.00,-6609.00,-1073.00,180.00
123.00,-2751.00,-3531.00,-6228.00,-896.00,240.00
102.00,-2637.00,-3603.00,-6165.00,-611.00,317.00
77.00,-2642.00,-3668.00,-6148.00,-362.00,365.00
-4.00,-2687.00,-3705.00,-5593.00,-60.00,407.00
62.00,-2648.00,-3658.00,-5001.00,259.00,330.00
48.00,-2601.00,-3578.00,-4491.00,495.00,238.00
15.00,-2529.00,-3477.00,-4715.00,499.00,90.00
0.00,-2461.00,-3432.00,-5256.00,286.00,-33.00
-75.00,-2465.00,-3480.00,-5113.00,-36.00,-84.00
-77.00,-2330.00,-3477.00,-5046.00,-283.00,-180.00
1.00,-2153.00,-3507.00,-5719.00,-511.00,-201.00
-2.00,-2008.00,-3644.00,-6440.00,-736.00,-71.00
14.00,-1818.00,-3711.00,-7824.00,-886.00,160.00
80.00,-1781.00,-3784.00,-9152.00,-1037.00,519.00
55.00,-1941.00,-3961.00,-9521.00,-1113.00,857.00
56.00,-1948.00,-4111.00,-9538.00,-961.00,970.00
-20.00,-2003.00,-4209.00,-9683.00,-622.00,892.00
-76.00,-1983.00,-4287.00,-9107.00,-298.00,724.00
-83.00,-1849.00,-4274.00,-8627.00,77.00,578.00
-118.00,-1828.00,-4253.00,-8019.00,290.00,433.00
-150.00,-1811.00,-4206.00,-7174.00,351.00,240.00
-102.00,-1708.00,-4172.00,-6700.00,227.00,22.00
-54.00,-1631.00,-4227.00,-6277.00,164.00,-131.00
-56.00,-1511.00,-4227.00,-5782.00,163.00,-209.00
-45.00,-1335.00,-4301.00,-5496.00,279.00,-227.00
-44.00,-1193.00,-4316.00,-5389.00,448.00,-76.00
-40.00,-1136.00,-4301.00,-5145.00,509.00,137.00
10.00,-1082.00,-4298.00,-5076.00,544.00,387.00
31.00,-1107.00,-4337.00,-5143.00,556.00,585.00
-76.00,-1187.00,-4341.00,-5138.00,509.00,607.00
-76.00,-1289.00,-4364.00,-4977.00,518.00,370.00
-41.00,-1269.00,-4381.00,-4259.00,566.00,63.00
-73.00,-1156.00,-4287.00,-3376.00,614.00,-168.00
-99.00,-1016.00,-4181.00,-2779.00,565.00,-305.00
-55.00,-878.00,-4156.00,-2623.00,406.00,-363.00
-76.00,-800.00,-4113.00,-2487.00,250.00,-294.00
23.00,-737.00,-4127.00,-2807.00,8.00,-209.00
71.00,-732.00,-4229.00,-3157.00,-255.00,-151.00
31.00,-757.00,-4389.00,-3534.00,-345.00,-136.00
88.00,-729.00,-4506.00,-3772.00,-259.00,-129.00
36.00,-639.00,-4502.00,-4324.00,-63.00,-160.00
63.00,-529.00,-4455.00,-5322.00,121.00,-148.00
62.00,-411.00,-4404.00,-6209.00,216.00,-21.00
63.00,-276.00,-4314.00,-7307.00,238.00,185.00
77.00,-189.00,-4263.00,-8482.00,117.00,452.00
-19.00,-172.00,-4330.00,-9756.00,-80.00,688.00
8.00,-292.00,-4479.00,-9577.00,-166.00,884.00
78.00,-201.00,-4581.00,-9167.00,-56.00,978.00
43.00,-230.00,-4626.00,-8845.00,116.00,968.00
84.00,-188.00,-4577.00,-8553.00,296.00,911.00
26.00,-129.00,-4548.00,-7790.00,456.00,829.00
-8.00,-100.00,-4474.00,-7171.00,565.00,678.00
4.00,-1.00,-4382.00,-6873.00,507.00,401.00
-6.00,120.00,-4336.00,-6896.00,395.00,182.00
54.00,225.00,-4340.00,-7029.00,285.00,36.00
34.00,320.00,-4338.00,-6721.00,127.00,-37.00
-81.00,465.00,-4330.00,-6828.00,-22.00,-107.00
-31.00,454.00,-4373.00,-6910.00,-159.00,-215.00
38.00,481.00,-4315.00,-6242.00,-211.00,-274.00
59.00,618.00,-4350.00,-5681.00,-201.00,-264.00
64.00,665.00,-4301.00,-5553.00,-227.00,-253.00
14.00,813.00,-4334.00,-5483.00,-323.00,-268.00
-38.00,947.00,-4300.00,-5930.00,-471.00,-252.00
-109.00,967.00,-4335.00,-6374.00,-635.00,-286.00
-148.00,966.00,-4344.00,-6311.00,-799.00,-346.00
-55.00,1013.00,-4410.00,-6263.00,-817.00,-431.00
-14.00,1035.00,-4472.00,-6195.00,-704.00,-481.00
6.00,1107.00,-4382.00,-6414.00,-390.00,-482.00
-47.00,1071.00,-4338.00,-6535.00,-187.00,-610.00
-118.00,1096.00,-4229.00,-6368.00,-208.00,-914.00
-48.00,1241.00,-4182.00,-6767.00,-324.00,-1247.00
-25.00,1367.00,-4218.00,-6802.00,-499.00,-1382.00
-112.00,1504.00,-4203.00,-6378.00,-561.00,-1285.00
-89.00,1661.00,-4245.00,-5844.00,-511.00,-1013.00
-48.00,1721.00,-4248.00,-5261.00,-403.00,-678.00
-47.00,1839.00,-4241.00,-5359.00,-245.00,-404.00
-22.00,1801.00,-4211.00,-5411.00,-91.00,-185.00
-75.00,1746.00,-4225.00,-5343.00,66.00,-136.00
-134.00,1789.00,-4235.00,-5420.00,284.00,-181.00
-84.00,1871.00,-4134.00,-5929.00,520.00,-207.00
-64.00,1910.00,-4014.00,-5871.00,638.00,-84.00
-95.00,2020.00,-3888.00,-5922.00,678.00,98.00
-128.00,2108.00,-3772.00,-6480.00,577.00,260.00
-116.00,2109.00,-3767.00,-6443.00,311.00,373.00
-67.00,2176.00,-3806.00,-6992.00,123.00,406.00
15.00,2201.00,-3817.00,-7325.00,-10.00,384.00
80.00,2315.00,-3807.00,-7645.00,-6.00,471.00
33.00,2301.00,-3789.00,-7458.00,78.00,701.00
-91.00,2331.00,-3742.00,-6455.00,179.00,971.00
-84.00,2367.00,-3670.00,-5508.00,291.00,1148.00
-49.00,2401.00,-3576.00,-4982.00,338.00,1256.00
-13.00,2420.00,-3532.00,-4959.00,232.00,1193.00
-81.00,2473.00,-3559.00,-5507.00,61.00,867.00
-53.00,2503.00,-3549.00,-6294.00,9.00,503.00
-36.00,2529.00,-3523.00,-6920.00,-2.00,240.00
34.00,2607.00,-3457.00,-7389.00,-25.00,71.00
83.00,2700.00,-3395.00,-7788.00,-63.00,9.00
73.00,2685.00,-3402.00,-7277.00,-28.00,100.00
35.00,2734.00,-3357.00,-6449.00,86.00,307.00
13.00,2785.00,-3257.00,-5768.00,190.00,433.00
122.00,2787.00,-3208.00,-5422.00,252.00,550.00
40.00,2768.00,-3121.00,-5128.00,268.00,603.00
-7.00,2807.00,-3069.00,-5109.00,243.00,545.00
60.00,2801.00,-3040.00,-5231.00,160.00,291.00
57.00,2866.00,-3053.00,-5523.00,29.00,-46.00
116.00,2979.00,-3067.00,-5917.00,-37.00,-376.00
98.00,3178.00,-3079.00,-6624.00,-42.00,-591.00
-6.00,3180.00,-3033.00,-7319.00,26.00,-687.00
12.00,3215.00,-2921.00,-7139.00,120.00,-689.00
49.00,3409.00,-2832.00,-7589.00,122.00,-556.00
104.00,3393.00,-2777.00,-8436.00,38.00,-376.00
54.00,3284.00,-2702.00,-8111.00,-40.00,-211.00
14.00,3264.00,-2637.00,-7252.00,-28.00,-87.00
43.00,3243.00,-2573.00,-6378.00,30.00,-33.00
22.00,3320.00,-2492.00,-5798.00,36.00,-85.00
-17.00,3445.00,-2450.00,-5725.00,-15.00,-271.00
-31.00,3473.00,-2431.00,-5933.00,-95.00,-592.00
71.00,3595.00,-2435.00,-6413.00,-102.00,-767.00
45.00,3704.00,-2478.00,-6812.00,-90.00,-929.00
-33.00,3806.00,-2448.00,-7060.00,36.00,-942.00
-120.00,3943.00,-2323.00,-7580.00,197.00,-666.00
17.00,3965.00,-2149.00,-8306.00,253.00,-294.00
-25.00,3814.00,-2057.00,-8546.00,247.00,46.00
9.00,3670.00,-2009.00,-7872.00,228.00,294.00
-13.00,3679.00,-1927.00,-7274.00,234.00,428.00
24.00,3694.00,-1826.00,-7025.00,235.00,483.00
-21.00,3691.00,-1680.00,-6705.00,183.00,496.00
-20.00,3739.00,-1649.00,-6486.00,91.00,378.00
-63.00,3721.00,-1602.00,-6181.00,9.00,171.00
1.00,3763.00,-1554.00,-5310.00,-57.00,-9.00
-44.00,3926.00,-1526.00,-4843.00,-89.00,-73.00
-51.00,4055.00,-1527.00,-5131.00,-97.00,33.00
-38.00,3939.00,-1499.00,-5500.00,-87.00,196.00
-16.00,3841.00,-1440.00,-5352.00,-11.00,231.00
63.00,3811.00,-1413.00,-5488.00,5.00,140.00
132.00,3838.00,-1334.00,-5835.00,-9.00,-27.00
58.00,3790.00,-1295.00,-5606.00,0.00,-170.00
68.00,3872.00,-1275.00,-4753.00,125.00,-254.00
34.00,4024.00,-1215.00,-4281.00,195.00,-200.00
25.00,4090.00,-1120.00,-4333.00,197.00,-31.00
-26.00,4088.00,-1035.00,-4440.00,181.00,161.00
26.00,4004.00,-1004.00,-4382.00,97.00,320.00
87.00,3970.00,-968.00,-4020.00,45.00,207.00
47.00,4004.00,-997.00,-4066.00,81.00,-29.00
4.00,4064.00,-989.00,-4268.00,182.00,-99.00
57.00,4001.00,-954.00,-3984.00,303.00,-74.00
23.00,4053.00,-854.00,-3885.00,343.00,-35.00
-22.00,4117.00,-758.00,-4510.00,261.00,12.00
49.00,4049.00,-721.00,-5274.00,160.00,21.00
-20.00,3965.00,-675.00,-5073.00,137.00,11.00
78.00,3929.00,-664.00,-4548.00,173.00,-47.00
74.00,3891.00,-610.00,-3760.00,182.00,-104.00
64.00,4006.00,-559.00,-3231.00,159.00,-128.00
73.00,4028.00,-533.00,-2929.00,111.00,-58.00
3.00,4090.00,-518.00,-2787.00,65.00,-37.00
32.00,4229.00,-464.00,-3500.00,29.00,-82.00
78.00,4147.00,-524.00,-4206.00,63.00,-167.00
51.00,4125.00,-508.00,-4115.00,192.00,-141.00
124.00,4188.00,-448.00,-4105.00,268.00,-69.00
73.00,4171.00,-379.00,-3751.00,355.00,21.00
-34.00,4192.00,-316.00,-3415.00,415.00,160.00
57.00,4188.00,-279.00,-3717.00,430.00,208.00
-21.00,4165.00,-195.00,-4127.00,408.00,226.00
-64.00,4114.00,-207.00,-4780.00,390.00,279.00
-40.00,3955.00,-157.00,-4914.00,438.00,355.00
3.00,3823.00,-67.00,-4205.00,476.00,263.00
11.00,3865.00,30.00,-3549.00,503.00,17.00
30.00,3901.00,43.00,-3051.00,501.00,-179.00
10.00,3966.00,132.00,-2375.00,413.00,-185.00
11.00,4055.00,137.00,-2052.00,230.00,-171.00
1.00,4136.00,139.00,-2218.00,72.00,-200.00
16.00,4190.00,54.00,-2283.00,63.00,-229.00
-2.00,4248.00,86.00,-2423.00,69.00,-118.00
52.00,4191.00,85.00,-2580.00,52.00,79.00
145.00,4136.00,93.00,-2497.00,60.00,167.00
69.00,4145.00,163.00,-2188.00,95.00,238.00
34.00,4166.00,209.00,-2180.00,21.00,384.00
46.00,4104.00,299.00,-2197.00,-125.00,532.00
50.00,4077.00,272.00,-2065.00,-288.00,697.00
20.00,4056.00,269.00,-2311.00,-425.00,771.00
111.00,3967.00,243.00,-2625.00,-448.00,684.00
89.00,3936.00,195.00,-2529.00,-330.00,569.00
85.00,3945.00,160.00,-2457.00,-111.00,398.00
94.00,3941.00,213.00,-2239.00,131.00,193.00
89.00,3950.00,271.00,-1850.00,302.00,86.00
74.00,4003.00,406.00,-1426.00,339.00,103.00
68.00,4006.00,437.00,-1365.00,241.00,149.00
34.00,3931.00,456.00,-1018.00,120.00,181.00
75.00,3937.00,423.00,-692.00,98.00,136.00
121.00,3891.00,390.00,-485.00,98.00,74.00
60.00,3903.00,384.00,-258.00,162.00,65.00
87.00,3900.00,304.00,-188.00,216.00,121.00
148.00,3881.00,387.00,-25.00,258.00,78.00
138.00,3855.00,430.00,271.00,245.00,55.00
86.00,3842.00,429.00,530.00,153.00,39.00
58.00,3871.00,450.00,965.00,129.00,-29.00
95.00,3977.00,418.00,892.00,122.00,-96.00
102.00,3905.00,418.00,812.00,98.00,-115.00
104.00,3889.00,326.00,994.00,97.00,-151.00
99.00,3894.00,354.00,1079.00,141.00,-258.00
115.00,3920.00,331.00,1387.00,270.00,-378.00
82.00,4003.00,348.00,1658.00,317.00,-441.00
95.00,4026.00,383.00,1853.00,309.00,-439.00
13.00,4073.00,381.00,2113.00,293.00,-392.00
70.00,4109.00,306.00,1919.00,215.00,-353.00
114.00,4043.00,228.00,1891.00,171.00,-303.00
103.00,3956.00,202.00,2359.00,252.00,-272.00
131.00,3944.00,207.00,3012.00,325.00,-241.00
